imdbID,Title,Year,Cast,Meter,Metacritic,AdjBoxOffice,LeadActor,Gender
tt1646971,How to Train Your Dragon 2,2014,"Jay Baruchel, Cate Blanchett, Gerard Butler, Craig Ferguson",91,76,177891550,Jay Baruchel,m
tt1375670,Grown Ups,2010,"Adam Sandler, Kevin James, Chris Rock, David Spade",10,30,176731527,Adam Sandler,m
tt0190332,"Crouching Tiger, Hidden Dragon",2000,"Yun-Fat Chow, Michelle Yeoh, Ziyi Zhang, Chen Chang",97,93,176435506,Yun-Fat Chow,m
tt0415306,Talladega Nights: The Ballad of Ricky Bobby,2006,"Will Ferrell, John C. Reilly, Sacha Baron Cohen, Gary Cole",72,66,174926120,Will Ferrell,m
tt1302011,Kung Fu Panda 2,2011,"Jack Black, Angelina Jolie, Dustin Hoffman, Gary Oldman",81,67,174736404,Jack Black,m
tt0181689,Minority Report,2002,"Tom Cruise, Max von Sydow, Steve Harris, Neal McDonough",90,80,174462194,Tom Cruise,m
tt0146316,Lara Croft: Tomb Raider,2001,"Angelina Jolie, Jon Voight, Iain Glen, Noah Taylor",19,33,174020935,Angelina Jolie,f
tt0305224,Anger Management,2003,"Adam Sandler, Jack Nicholson, Marisa Tomei, Luis Guzmán",43,52,172999764,Adam Sandler,m
tt0160127,Charlie's Angels,2000,"Cameron Diaz, Drew Barrymore, Lucy Liu, Bill Murray",67,52,171876092,Cameron Diaz,f
tt1013752,Fast & Furious,2009,"Vin Diesel, Paul Walker, Jordana Brewster, Michelle Rodriguez",28,45,171862336,Vin Diesel,m
tt0181865,Traffic,2000,"Benicio Del Toro, Jacob Vargas, Andrew Chavez, Michael Saucedo",92,86,171047107,Benicio Del Toro,m
tt0286716,Hulk,2003,"Eric Bana, Jennifer Connelly, Sam Elliott, Josh Lucas",61,54,170801710,Eric Bana,m
tt0451079,Horton Hears a Who!,2008,"Jim Carrey, Steve Carell, Carol Burnett, Will Arnett",79,71,170648620,Jim Carrey,m
tt2510894,Hotel Transylvania 2,2015,"Adam Sandler, Andy Samberg, Selena Gomez, Kevin James",56,44,170352916,Adam Sandler,m
tt0298130,The Ring,2002,"Naomi Watts, Martin Henderson, David Dorfman, Brian Cox",72,57,170097332,Naomi Watts,f
tt0144528,Nutty Professor II: The Klumps,2000,"Eddie Murphy, Janet Jackson, Larry Miller, John Ales",26,38,169112811,Eddie Murphy,m
tt1853728,Django Unchained,2012,"Jamie Foxx, Christoph Waltz, Leonardo DiCaprio, Kerry Washington",88,81,168692849,Jamie Foxx,m
tt1000774,Sex and the City,2008,"Sarah Jessica Parker, Kim Cattrall, Kristin Davis, Cynthia Nixon",49,53,168659193,Sarah Jessica Parker,f
tt0256415,Sweet Home Alabama,2002,"Reese Witherspoon, Josh Lucas, Patrick Dempsey, Candice Bergen",38,45,168245573,Reese Witherspoon,f
tt0332452,Troy,2004,"Julian Glover, Brian Cox, Nathan Jones, Adoni Maropis",54,56,167623212,Julian Glover,m
tt1667889,Ice Age: Continental Drift,2012,"Aziz Ansari, Joy Behar, Christopher Campbell, Alain Chabat",37,49,167138553,Aziz Ansari,m
tt0280590,Mr. Deeds,2002,"Adam Sandler, Winona Ryder, John Turturro, Allen Covert",22,24,166922887,Adam Sandler,m
tt1046173,G.I. Joe: The Rise of Cobra,2009,"Adewale Akinnuoye-Agbaje, Christopher Eccleston, Grégory Fitoussi, Joseph Gordon-Levitt",35,32,166540148,Adewale Akinnuoye-Agbaje,m
tt0371606,Chicken Little,2005,"Zach Braff, Garry Marshall, Don Knotts, Patrick Stewart",36,48,164845427,Zach Braff,m
tt0467406,Juno,2007,"Ellen Page, Michael Cera, Jennifer Garner, Jason Bateman",94,81,164537369,Ellen Page,f
tt0322259,2 Fast 2 Furious,2003,"Paul Walker, Tyrese Gibson, Eva Mendes, Cole Hauser",36,38,164336846,Paul Walker,m
tt1205489,Gran Torino,2008,"Clint Eastwood, Christopher Carley, Bee Vang, Ahney Her",79,72,163685626,Clint Eastwood,m
tt2404463,The Heat,2013,"Sandra Bullock, Melissa McCarthy, Demián Bichir, Marlon Wayans",65,60,162986663,Sandra Bullock,f
tt1114740,Paul Blart: Mall Cop,2009,"Kevin James, Keir O'Donnell, Jayma Mays, Raini Rodriguez",33,39,162215870,Kevin James,m
tt0389860,Click,2006,"Adam Sandler, Kate Beckinsale, Christopher Walken, David Hasselhoff",32,45,162060434,Adam Sandler,m
tt0970866,Little Fockers,2010,"Robert De Niro, Ben Stiller, Owen Wilson, Dustin Hoffman",10,27,161894806,Robert De Niro,m
tt1001526,Megamind,2010,"Will Ferrell, Brad Pitt, Tina Fey, Jonah Hill",72,63,161676619,Will Ferrell,m
tt0337741,Something's Gotta Give,2003,"Jack Nicholson, Diane Keaton, Keanu Reeves, Frances McDormand",71,66,161104414,Jack Nicholson,m
tt0293564,Rush Hour 3,2007,"Chris Tucker, Jackie Chan, Max von Sydow, Hiroyuki Sanada",18,44,160750944,Chris Tucker,m
tt1735898,Snow White and the Huntsman,2012,"Kristen Stewart, Chris Hemsworth, Charlize Theron, Sam Claflin",48,57,160714133,Kristen Stewart,f
tt0258463,The Bourne Identity,2002,"Matt Damon, Franka Potente, Chris Cooper, Clive Owen",83,68,160706266,Matt Damon,m
tt1310670,The Taken,2009,"Jessica Valentine, E.S. Pierce, Brian Berry, Kathryn Coutu",58,NA,160663565,Jessica Valentine,f
tt0936501,Taken,2008,"Liam Neeson, Maggie Grace, Leland Orser, Jon Gries",58,50,160148867,Liam Neeson,m
tt0795421,Mamma Mia!,2008,"Amanda Seyfried, Stellan Skarsgård, Pierce Brosnan, Nancy Baldwin",54,51,158822582,Amanda Seyfried,f
tt0822832,Marley & Me,2008,"Owen Wilson, Jennifer Aniston, Eric Dane, Kathleen Turner",63,53,158159440,Owen Wilson,m
tt0349903,Ocean's Twelve,2004,"Brad Pitt, Catherine Zeta-Jones, George Clooney, Ed Kross",56,58,157926001,Brad Pitt,m
tt0210945,Remember the Titans,2000,"Denzel Washington, Will Patton, Wood Harris, Ryan Hurst",73,48,157921522,Denzel Washington,m
tt0448694,Puss in Boots,2011,"Antonio Banderas, Salma Hayek, Zach Galifianakis, Billy Bob Thornton",84,65,157812782,Antonio Banderas,m
tt0317919,Mission: Impossible III,2006,"Tom Cruise, Philip Seymour Hoffman, Ving Rhames, Billy Crudup",70,66,157457115,Tom Cruise,m
tt0164184,The Sum of All Fears,2002,"Ian Mongrain, Russell Bobbitt, James Cromwell, Ken Jenkins",59,45,156738210,Ian Mongrain,m
tt0499448,The Chronicles of Narnia: Prince Caspian,2008,"Ben Barnes, Georgie Henley, Skandar Keynes, William Moseley",67,62,156501584,Ben Barnes,m
tt0407887,The Departed,2006,"Leonardo DiCaprio, Matt Damon, Jack Nicholson, Mark Wahlberg",91,86,156158743,Leonardo DiCaprio,m
tt0358082,Robots,2005,"Paula Abdul, Halle Berry, Lucille Bliss, Terry Bradshaw",64,64,156073165,Paula Abdul,f
tt1010048,Slumdog Millionaire,2008,"Dev Patel, Saurabh Shukla, Anil Kapoor, Rajendranath Zutshi",92,86,156059489,Dev Patel,m
tt0329575,Seabiscuit,2003,"David McCullough, Jeff Bridges, Paul Vincent O'Connor, Chris Cooper",77,72,155286036,David McCullough,m
tt1270798,X-Men: First Class,2011,"James McAvoy, Laurence Belcher, Michael Fassbender, Bill Milner",87,65,154851148,James McAvoy,m
tt0337978,Live Free or Die Hard,2007,"Bruce Willis, Timothy Olyphant, Justin Long, Maggie Q",82,69,154325496,Bruce Willis,m
tt0298203,8 Mile,2002,"Eminem, Kim Basinger, Mekhi Phifer, Brittany Murphy",76,77,154225108,Eminem,m
tt1707386,Les Misérables,2012,"Hugh Jackman, Russell Crowe, Anne Hathaway, Amanda Seyfried",70,63,154186092,Hugh Jackman,m
tt0837562,Hotel Transylvania,2012,"Adam Sandler, Andy Samberg, Selena Gomez, Kevin James",44,47,153667994,Adam Sandler,m
tt1723121,We're the Millers,2013,"Jennifer Aniston, Jason Sudeikis, Emma Roberts, Will Poulter",47,44,153591442,Jennifer Aniston,f
tt1067106,A Christmas Carol,2009,"Jim Carrey, Steve Valentine, Daryl Sabara, Sage Ryan",54,55,152791161,Jim Carrey,m
tt0343660,50 First Dates,2004,"Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin",44,48,152132863,Adam Sandler,m
tt1436562,Rio,2011,"Karen Disher, Jason Fricchione, Sofia Scarpa Saldanha, Leslie Mann",72,63,151889514,Karen Disher,f
tt1840309,Divergent,2014,"Shailene Woodley, Theo James, Ashley Judd, Jai Courtney",40,48,151559580,Shailene Woodley,f
tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,"Sacha Baron Cohen, Ken Davitian, Luenell, Chester",92,89,151555424,Sacha Baron Cohen,f
tt0486576,Fantastic Four: Rise of the Silver Surfer,2007,"Ioan Gruffudd, Jessica Alba, Chris Evans, Michael Chiklis",37,45,151227512,Ioan Gruffudd,m
tt1504320,The King's Speech,2010,"Colin Firth, Helena Bonham Carter, Derek Jacobi, Robert Portal",95,88,150876359,Colin Firth,m
tt0472181,The Smurfs,2011,"Hank Azaria, Neil Patrick Harris, Jayma Mays, Sofía Vergara",22,30,150831787,Hank Azaria,m
tt0257076,S.W.A.T.,2003,"Samuel L. Jackson, Colin Farrell, Michelle Rodriguez, LL Cool J",48,45,150760631,Samuel L. Jackson,m
tt0361596,Fahrenheit 9/11,2004,"Ben Affleck, Stevie Wonder, George W. Bush, James Baker III",83,67,149991920,Ben Affleck,m
tt1528854,Daddy's Home,2015,"Will Ferrell, Mark Wahlberg, Linda Cardellini, Thomas Haden Church",30,42,149874428,Will Ferrell,m
tt0240462,Dr. Dolittle 2,2001,"Eddie Murphy, Kristen Wilson, Raven-Symoné, Kyla Pratt",42,49,149832697,Eddie Murphy,m
tt0765429,American Gangster,2007,"Denzel Washington, Russell Crowe, Chiwetel Ejiofor, Josh Brolin",80,76,149276930,Denzel Washington,m
tt0339291,A Series of Unfortunate Events,2004,"Jim Carrey, Liam Aiken, Emily Browning, Kara Hoffman",72,62,149236293,Jim Carrey,m
tt0227538,Spy Kids,2001,"Antonio Banderas, Carla Gugino, Alexa PenaVega, Daryl Sabara",93,71,148892043,Antonio Banderas,m
tt0800080,The Incredible Hulk,2008,"Edward Norton, Liv Tyler, Tim Roth, William Hurt",67,61,148654400,Edward Norton,m
tt0493464,Wanted,2008,"James McAvoy, Morgan Freeman, Angelina Jolie, Terence Stamp",72,64,148433353,James McAvoy,m
tt0808151,Angels & Demons,2009,"Tom Hanks, Ewan McGregor, Ayelet Zurer, Stellan Skarsgård",37,48,147912488,Tom Hanks,m
tt1343092,The Great Gatsby,2013,"Lisa Adam, Frank Aldridge, Amitabh Bachchan, Steve Bisley",48,55,147872612,Lisa Adam,f
tt0120630,Chicken Run,2000,"Phil Daniels, Lynn Ferguson, Mel Gibson, Tony Haygarth",97,88,147282889,Phil Daniels,m
tt0458352,The Devil Wears Prada,2006,"Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci",75,62,147188173,Meryl Streep,f
tt0461770,Enchanted,2007,"Amy Adams, Patrick Dempsey, James Marsden, Timothy Spall",93,75,146523166,Amy Adams,f
tt0265086,Black Hawk Down,2001,"Josh Hartnett, Ewan McGregor, Tom Sizemore, Eric Bana",76,74,145935703,Josh Hartnett,m
tt0212346,Miss Congeniality,2000,"Sandra Bullock, Michael Caine, Benjamin Bratt, Candice Bergen",42,43,145763084,Sandra Bullock,f
tt0358273,Walk the Line,2005,"Joaquin Phoenix, Reese Witherspoon, Ginnifer Goodwin, Robert Patrick",82,72,145351511,Joaquin Phoenix,m
tt0389790,Bee Movie,2007,"Jerry Seinfeld, Renée Zellweger, Matthew Broderick, Patrick Warburton",51,54,145261025,Jerry Seinfeld,m
tt1397280,Taken 2,2012,"Liam Neeson, Maggie Grace, Famke Janssen, Leland Orser",21,45,144963940,Liam Neeson,m
tt0247638,The Princess Diaries,2001,"Julie Andrews, Anne Hathaway, Hector Elizondo, Heather Matarazzo",47,52,144860670,Julie Andrews,m
tt0338459,Spy Kids 3-D: Game Over,2003,"Antonio Banderas, Carla Gugino, Alexa PenaVega, Daryl Sabara",46,57,144425064,Antonio Banderas,m
tt0462396,The Last Legion,2007,"Colin Firth, Ben Kingsley, Aishwarya Rai Bachchan, Peter Mullan",16,37,144343103,Colin Firth,m
tt0425061,Get Smart,2008,"Steve Carell, Anne Hathaway, Dwayne Johnson, Alan Arkin",51,54,143901880,Steve Carell,m
tt0364725,Dodgeball: A True Underdog Story,2004,"Vince Vaughn, Christine Taylor, Ben Stiller, Rip Torn",70,55,143820968,Vince Vaughn,m
tt0368447,The Village,2004,"Bryce Dallas Howard, Joaquin Phoenix, Adrien Brody, William Hurt",43,44,143820968,Bryce Dallas Howard,m
tt0325710,The Last Samurai,2003,"Ken Watanabe, Tom Cruise, William Atherton, Chad Lindberg",65,55,143649280,Ken Watanabe,m
tt0938283,The Last Airbender,2010,"Noah Ringer, Dev Patel, Nicola Peltz, Jackson Rathbone",6,20,143567092,Noah Ringer,m
tt0322330,Freaky Friday,2003,"Jamie Lee Curtis, Lindsay Lohan, Mark Harmon, Harold Gould",88,70,142485605,Jamie Lee Curtis,m
tt0306047,Scary Movie 3,2003,"Pamela Anderson, Jenny McCarthy, Marny Eng, Charlie Sheen",36,49,141968416,Pamela Anderson,f
tt1024648,Argo,2012,"Ben Affleck, Bryan Cranston, Alan Arkin, John Goodman",96,86,140922773,Ben Affleck,m
tt0421715,The Curious Case of Benjamin Button,2008,"Cate Blanchett, Brad Pitt, Julia Ormond, Faune Chambers Watkins",72,70,140917740,Cate Blanchett,f
tt1615918,Alvin and the Chipmunks: Chipwrecked,2011,"Jason Lee, David Cross, Jenny Slate, Justin Long",12,24,140783386,Jason Lee,m
tt1457767,The Conjuring,2013,"Vera Farmiga, Patrick Wilson, Lili Taylor, Ron Livingston",86,68,140315586,Vera Farmiga,f
tt0452594,The Break-Up,2006,"Vince Vaughn, Jennifer Aniston, Joey Lauren Adams, Cole Hauser",33,45,140106144,Vince Vaughn,m
tt0187078,Gone in Sixty Seconds,2000,"Nicolas Cage, Giovanni Ribisi, Angelina Jolie, T.J. Cross",24,35,139545701,Nicolas Cage,m
tt0829482,Superbad,2007,"Jonah Hill, Michael Cera, Christopher Mintz-Plasse, Bill Hader",88,76,139409277,Jonah Hill,m
tt0438488,Terminator Salvation,2009,"Christian Bale, Sam Worthington, Moon Bloodgood, Helena Bonham Carter",33,49,138931295,Christian Bale,m
tt1232829,21 Jump Street,2012,"Jonah Hill, Channing Tatum, Brie Larson, Dave Franco",85,69,138850379,Jonah Hill,m
tt0391198,The Grudge,2004,"Sarah Michelle Gellar, Jason Behr, William Mapother, Clea DuVall",39,49,138783456,Sarah Michelle Gellar,f
tt0844471,Cloudy with a Chance of Meatballs,2009,"Bill Hader, Anna Faris, James Caan, Andy Samberg",87,66,138487779,Bill Hader,m
tt0257044,Road to Perdition,2002,"Tyler Hoechlin, Rob Maxey, Liam Aiken, Jennifer Jason Leigh",81,72,137691542,Tyler Hoechlin,m
tt0395699,The Pacifier,2005,"Vin Diesel, Lauren Graham, Faith Ford, Brittany Snow",20,30,137675781,Vin Diesel,m
tt2024432,Identity Thief,2013,"Jason Bateman, Melissa McCarthy, Jon Favreau, Amanda Peet",19,35,137354049,Jason Bateman,m
tt0762107,I Now Pronounce You Chuck & Larry,2007,"Adam Sandler, Kevin James, Jessica Biel, Dan Aykroyd",14,37,137343955,Adam Sandler,m
tt0317740,The Italian Job,2003,"Mark Wahlberg, Charlize Theron, Donald Sutherland, Jason Statham",73,68,137055119,Mark Wahlberg,m
tt1045658,Silver Linings Playbook,2012,"Bradley Cooper, Jennifer Lawrence, Robert De Niro, Jacki Weaver",92,81,136881605,Bradley Cooper,m
tt0251127,How to Lose a Guy in 10 Days,2003,"Kate Hudson, Matthew McConaughey, Kathryn Hahn, Annie Parisse",42,45,136796525,Kate Hudson,f
tt2191701,Grown Ups 2,2013,"Adam Sandler, Kevin James, Chris Rock, David Spade",7,19,136537073,Adam Sandler,m
tt1130884,Shutter Island,2010,"Leonardo DiCaprio, Mark Ruffalo, Ben Kingsley, Max von Sydow",68,63,136366919,Leonardo DiCaprio,m
tt0427327,Hairspray,2007,"John Travolta, Michelle Pfeiffer, Christopher Walken, Amanda Bynes",91,81,136311293,John Travolta,m
tt0445934,Blades of Glory,2007,"Will Ferrell, Jon Heder, Will Arnett, Amy Poehler",69,64,135622852,Will Ferrell,m
tt1430132,The Wolverine,2013,"Hugh Jackman, Tao Okamoto, Rila Fukushima, Hiroyuki Sanada",70,60,135413731,Hugh Jackman,m
tt0259711,Vanilla Sky,2001,"Tom Cruise, Penélope Cruz, Cameron Diaz, Kurt Russell",42,45,135050996,Tom Cruise,m
tt0328828,American Wedding,2003,"Jason Biggs, Seann William Scott, Alyson Hannigan, Eddie Kaye Thomas",54,43,134986363,Jason Biggs,m
tt1408253,Ride Along,2014,"Ice Cube, Kevin Hart, John Leguizamo, Bruce McGill",18,41,134775462,Ice Cube,m
tt0317303,Daddy Day Care,2003,"Eddie Murphy, Jeff Garlin, Steve Zahn, Regina King",27,39,134598471,Eddie Murphy,m
tt0369441,Fun with Dick and Jane,2005,"Jim Carrey, Téa Leoni, Alec Baldwin, Richard Jenkins",29,47,134386183,Jim Carrey,m
tt0496806,Ocean's Thirteen,2007,"George Clooney, Brad Pitt, Matt Damon, Michael Mantell",70,62,134360711,George Clooney,m
tt1650062,Super 8,2011,"Joel Courtney, Jessica Tuck, Joel McKinnon Miller, Ryan Lee",82,72,134331255,Joel Courtney,m
tt0361748,Inglourious Basterds,2009,"Brad Pitt, Mélanie Laurent, Christoph Waltz, Eli Roth",89,69,133609106,Brad Pitt,m
tt0405422,The 40-Year-Old Virgin,2005,"Steve Carell, Catherine Keener, Paul Rudd, Romany Malco",85,73,133045976,Steve Carell,m
tt0259324,Ghost Rider,2007,"Matt Long, Raquel Alessi, Brett Cullen, Peter Fonda",26,35,132869089,Matt Long,m
tt0369436,Four Christmases,2008,"Vince Vaughn, Reese Witherspoon, Robert Duvall, Sissy Spacek",25,41,132738985,Vince Vaughn,m
tt0287978,Daredevil,2003,"Ben Affleck, Jennifer Garner, Colin Farrell, Michael Clarke Duncan",44,42,132529714,Ben Affleck,m
tt2357291,Rio 2,2014,"Jake T. Austin, Carlinhos Brown, Kristin Chenoweth, Jemaine Clement",48,49,132162366,Jake T. Austin,m
tt3877572,Rio in Rio,2014,"Mark Chapman, Rio Ferdinand, Thierry Henry, Gary Lineker",48,NA,132162366,Mark Chapman,m
tt1446714,Prometheus,2012,"Noomi Rapace, Michael Fassbender, Charlize Theron, Idris Elba",73,65,131078902,Noomi Rapace,f
tt1599348,Safe House,2012,"Denzel Washington, Ryan Reynolds, Vera Farmiga, Brendan Gleeson",53,52,130664424,Denzel Washington,m
tt2908446,Insurgent,2015,"Kate Winslet, Jai Courtney, Mekhi Phifer, Shailene Woodley",29,42,130600556,Kate Winslet,f
tt1192628,Rango,2011,"Johnny Depp, Isla Fisher, Abigail Breslin, Ned Beatty",87,75,130311895,Johnny Depp,m
tt0305357,Charlie's Angels: Full Throttle,2003,"Cameron Diaz, Drew Barrymore, Lucy Liu, Bernie Mac",43,48,130202363,Cameron Diaz,f
tt1386588,The Other Guys,2010,"Will Ferrell, Derek Jeter, Mark Wahlberg, Eva Mendes",78,64,130039494,Will Ferrell,m
tt0312528,The Cat in the Hat,2003,"Mike Myers, Alec Baldwin, Kelly Preston, Dakota Fanning",10,19,129814471,Mike Myers,m
tt1606389,The Vow,2012,"Rachel McAdams, Channing Tatum, Jessica Lange, Sam Neill",29,43,129524607,Rachel McAdams,f
tt0338751,The Aviator,2004,"Leonardo DiCaprio, Cate Blanchett, Kate Beckinsale, John C. Reilly",87,77,129212183,Leonardo DiCaprio,m
tt0230600,The Others,2001,"Nicole Kidman, Fionnula Flanagan, Christopher Eccleston, Alakina Mann",83,74,129138316,Nicole Kidman,f
tt0944835,Salt,2010,"Angelina Jolie, Liev Schreiber, Chiwetel Ejiofor, Daniel Olbrychski",62,65,129057652,Angelina Jolie,f
tt2180411,Into the Woods,2014,"Anna Kendrick, Daniel Huttlestone, James Corden, Emily Blunt",71,69,128644736,Anna Kendrick,f
tt1136608,District 9,2009,"Sharlto Copley, Jason Cope, Nathalie Boltt, Sylvaine Strike",90,81,128176039,Sharlto Copley,m
tt1116184,Jackass 3D,2010,"Johnny Knoxville, Bam Margera, Ryan Dunn, Steve-O",65,56,127857623,Johnny Knoxville,m
tt1091191,Lone Survivor,2013,"Mark Wahlberg, Taylor Kitsch, Emile Hirsch, Ben Foster",75,60,127754584,Mark Wahlberg,m
tt0362478,The Box,2009,"Cameron Diaz, James Marsden, Frank Langella, James Rebhorn",45,47,127399887,Cameron Diaz,f
tt2872732,Lucy,2014,"Scarlett Johansson, Morgan Freeman, Min-sik Choi, Amr Waked",66,61,127137181,Scarlett Johansson,f
tt0405159,Million Dollar Baby,2004,"Clint Eastwood, Hilary Swank, Morgan Freeman, Jay Baruchel",91,86,126441551,Clint Eastwood,m
tt0397892,Bolt,2008,"John Travolta, Miley Cyrus, Susie Essman, Mark Walton",89,67,126107562,John Travolta,m
tt0258000,Panic Room,2002,"Jodie Foster, Kristen Stewart, Forest Whitaker, Dwight Yoakam",76,65,126051911,Jodie Foster,f
tt0369339,Collateral,2004,"Tom Cruise, Jamie Foxx, Jada Pinkett Smith, Mark Ruffalo",86,71,125937800,Tom Cruise,m
tt2582846,The Fault in Our Stars,2014,"Shailene Woodley, Ansel Elgort, Nat Wolff, Laura Dern",80,69,125529122,Shailene Woodley,f
tt1583421,G.I. Joe: Retaliation,2013,"Dwayne Johnson, Jonathan Pryce, Byung-hun Lee, Elodie Yung",28,41,125099412,Dwayne Johnson,m
tt0265029,America's Sweethearts,2001,"Julia Roberts, Billy Crystal, Catherine Zeta-Jones, John Cusack",31,44,124972563,Julia Roberts,f
tt1230414,It's Complicated,2009,"Meryl Streep, Steve Martin, Alec Baldwin, John Krasinski",57,57,124960550,Meryl Streep,f
tt1499658,Horrible Bosses,2011,"Jason Bateman, Steve Wiebe, Kevin Spacey, Charlie Day",68,57,124282854,Jason Bateman,m
tt0252076,Maid in Manhattan,2002,"Jennifer Lopez, Ralph Fiennes, Natasha Richardson, Stanley Tucci",40,45,124067883,Jennifer Lopez,f
tt1179904,Paranormal Activity,2007,"Katie Featherston, Micah Sloat, Mark Fredrichs, Amber Armstrong",83,68,123804617,Katie Featherston,f
tt0186566,Space Cowboys,2000,"Clint Eastwood, Tommy Lee Jones, Donald Sutherland, James Garner",78,73,123518670,Clint Eastwood,m
tt1133985,Green Lantern,2011,"Ryan Reynolds, Blake Lively, Peter Sarsgaard, Mark Strong",26,39,123330900,Ryan Reynolds,m
tt0313737,Two Weeks Notice,2002,"Sandra Bullock, Hugh Grant, Alicia Witt, Dana Ivey",42,42,123274272,Sandra Bullock,f
tt0289765,Red Dragon,2002,"Anthony Hopkins, Edward Norton, Ralph Fiennes, Harvey Keitel",69,60,122877466,Anthony Hopkins,m
tt1979388,The Good Dinosaur,2015,"Jeffrey Wright, Frances McDormand, Maleah Nipay-Padilla, Ryan Teeple",76,66,122770546,Jeffrey Wright,m
tt1985966,Cloudy with a Chance of Meatballs 2,2013,"Bill Hader, Anna Faris, James Caan, Will Forte",70,59,122342119,Bill Hader,m
tt0239395,Cats & Dogs,2001,"Jeff Goldblum, Elizabeth Perkins, Alexander Pollock, Miriam Margolyes",54,47,122150602,Jeff Goldblum,m
tt0942385,Tropic Thunder,2008,"Jeff Kahn, Robert Downey Jr., Anthony Ruivivar, Jack Black",83,71,122018184,Jeff Kahn,m
